,batch_size,imputation_strategy,learning_rate_scheduler,loss,network,max_dropout,normalization_strategy,optimizer,cosine_annealing_T_max,cosine_annealing_eta_min,activation,max_units,mlp_shape,num_layers,learning_rate,momentum,weight_decay,final_val_accuracy,final_test_accuracy,final_val_balanced_accuracy,final_test_balanced_accuracy
789,55,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6211116289182069,standardize,sgd,50,1e-08,relu,70,funnel,3,0.00493748148851389,0.4512903531462327,0.07171299160742796,74.97907949790795,74.97907949790795,74.97907949790795,74.97907949790795
790,211,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.921435164121691,standardize,sgd,50,1e-08,relu,524,funnel,2,0.015560194414866826,0.3830208162490755,0.05053387967907143,73.89121338912133,73.89121338912133,73.89121338912133,73.89121338912133
791,28,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6641497578578361,standardize,sgd,50,1e-08,relu,567,funnel,True,0.0001990469025231543,0.8928527472273479,0.0497746245407771,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
792,55,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6273563456015431,standardize,sgd,50,1e-08,relu,699,funnel,3,0.004887257459544341,0.12434772712876209,0.06360661459855414,74.30962343096235,74.30962343096235,74.30962343096235,74.30962343096235
793,27,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.015414245964032736,standardize,sgd,50,1e-08,relu,143,funnel,4,0.002014826053385353,0.160493207820099,0.09309866808178786,75.81589958158996,75.81589958158996,75.81589958158996,75.81589958158996
794,49,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.49241402841176496,standardize,sgd,50,1e-08,relu,80,funnel,True,0.00040166575817302805,0.41559569041887723,0.04700382347110753,67.44769874476988,67.44769874476988,67.44769874476988,67.44769874476988
795,24,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7013787100622111,standardize,sgd,50,1e-08,relu,80,funnel,True,0.07314712369707929,0.5173346843813184,0.02295888097388103,73.30543933054393,73.30543933054393,73.30543933054393,73.30543933054393
796,273,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9778653558309311,standardize,sgd,50,1e-08,relu,339,funnel,3,0.001143093958142823,0.15750387287879572,0.09859130635234901,58.912133891213394,58.912133891213394,58.912133891213394,58.912133891213394
797,73,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3757256935343154,standardize,sgd,50,1e-08,relu,230,funnel,3,0.000313607044359162,0.22913268058844038,0.040070645024740656,74.30962343096235,74.30962343096235,74.30962343096235,74.30962343096235
798,69,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6189812910301199,standardize,sgd,50,1e-08,relu,552,funnel,3,0.00013217653438518843,0.2031248426945926,0.02631907155016155,71.79916317991632,71.79916317991632,71.79916317991632,71.79916317991632
799,414,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8834448993762736,standardize,sgd,50,1e-08,relu,116,funnel,4,0.012924113950311195,0.1271029623757366,0.03630341682860068,70.29288702928869,70.29288702928869,70.29288702928869,70.29288702928869
800,84,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.268448081170902,standardize,sgd,50,1e-08,relu,395,funnel,3,0.010709909158986968,0.19323616281660116,0.045285049618131484,75.14644351464436,75.14644351464436,75.14644351464436,75.14644351464436
801,284,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.858840323029148,standardize,sgd,50,1e-08,relu,159,funnel,True,0.010573783723419872,0.3274043414472607,0.03160291792012958,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
802,45,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8090248972289872,standardize,sgd,50,1e-08,relu,449,funnel,2,0.008014075452250965,0.732386960116838,0.03369549734119717,76.82008368200837,76.82008368200837,76.82008368200837,76.82008368200837
803,110,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.42330746295453325,standardize,sgd,50,1e-08,relu,457,funnel,2,0.030669185758884752,0.356685721733014,0.050303439422163775,76.73640167364016,76.73640167364016,76.73640167364016,76.73640167364016
804,104,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4171069344245365,standardize,sgd,50,1e-08,relu,240,funnel,2,0.0002893362969297561,0.20476340931645695,0.08127916086778814,69.7907949790795,69.7907949790795,69.7907949790795,69.7907949790795
805,151,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.43528357866303535,standardize,sgd,50,1e-08,relu,284,funnel,3,0.0336351738666833,0.6507488827304182,0.08077326598907267,73.05439330543933,73.05439330543933,73.05439330543933,73.05439330543933
806,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5468127629222098,standardize,sgd,50,1e-08,relu,796,funnel,4,0.0016240457093457184,0.24228614632351012,0.01078824002809914,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
807,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9250037018616327,standardize,sgd,50,1e-08,relu,165,funnel,2,0.00010139803056234471,0.17161940789069774,0.023786794098636377,70.3765690376569,70.3765690376569,70.3765690376569,70.3765690376569
808,480,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8212478495824954,standardize,sgd,50,1e-08,relu,383,funnel,3,0.00040451342217333704,0.3088585962415984,0.013864447570634321,55.56485355648536,55.56485355648536,55.56485355648536,55.56485355648536
809,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.12281213937646274,standardize,sgd,50,1e-08,relu,538,funnel,True,0.07069053886087903,0.14844495945513173,0.04125671135960202,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
810,63,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6633655298791383,standardize,sgd,50,1e-08,relu,64,funnel,4,0.0012023904172884597,0.3444987861691383,0.05538067525069943,70.3765690376569,70.3765690376569,70.3765690376569,70.3765690376569
811,231,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.11811599338176759,standardize,sgd,50,1e-08,relu,314,funnel,3,0.00019624588369458808,0.2833941410463345,0.0021013711074698463,56.06694560669456,56.06694560669456,56.06694560669456,56.06694560669456
812,36,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9125102657015965,standardize,sgd,50,1e-08,relu,471,funnel,2,0.00036756968091006015,0.3094181698216474,0.04865333466593889,74.05857740585773,74.05857740585773,74.05857740585773,74.05857740585773
813,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4238757497952952,standardize,sgd,50,1e-08,relu,88,funnel,3,0.00036675902417211074,0.910324622870543,0.009747247647733694,75.56485355648536,75.56485355648536,75.56485355648536,75.56485355648536
814,193,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.25445696661259787,standardize,sgd,50,1e-08,relu,235,funnel,4,0.0003498172318112523,0.2032538696117931,0.02762025359606447,28.78661087866109,28.78661087866109,28.78661087866109,28.78661087866109
815,81,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5474544776358078,standardize,sgd,50,1e-08,relu,270,funnel,True,0.0001075738651146121,0.18593220547612857,0.040732680060952334,62.76150627615063,62.76150627615063,62.76150627615063,62.76150627615063
816,164,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2131389265762489,standardize,sgd,50,1e-08,relu,185,funnel,True,0.01137535793566576,0.17599101687150243,0.03628973109361614,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
817,47,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9245629989172476,standardize,sgd,50,1e-08,relu,204,funnel,True,0.00822684005246718,0.12398134127603742,0.051529400664591524,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
818,333,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.46160316932517165,standardize,sgd,50,1e-08,relu,529,funnel,2,0.005064535771843766,0.14836400037835756,0.09622050511949785,73.55648535564853,73.55648535564853,73.55648535564853,73.55648535564853
819,18,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6387680860361484,standardize,sgd,50,1e-08,relu,86,funnel,True,0.0007225674456382637,0.39830818525654493,0.08161526941412929,72.38493723849372,72.38493723849372,72.38493723849372,72.38493723849372
820,494,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.19608926533204352,standardize,sgd,50,1e-08,relu,213,funnel,3,0.0009728868244350338,0.5242654373897977,0.006555437986605685,66.94560669456067,66.94560669456067,66.94560669456067,66.94560669456067
821,348,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.10263306972996566,standardize,sgd,50,1e-08,relu,89,funnel,2,0.014711546072872547,0.11170507303529624,0.08593945207242368,75.39748953974895,75.39748953974895,75.39748953974895,75.39748953974895
822,48,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.08038780413933244,standardize,sgd,50,1e-08,relu,190,funnel,True,0.0003739100405356729,0.11196041732787505,0.013772295943883017,66.61087866108787,66.61087866108787,66.61087866108787,66.61087866108787
823,18,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.49544085228434,standardize,sgd,50,1e-08,relu,194,funnel,3,0.00022790650718781426,0.10405150388775633,0.07421575634467908,70.96234309623432,70.96234309623432,70.96234309623432,70.96234309623432
824,35,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.09521489099768221,standardize,sgd,50,1e-08,relu,257,funnel,3,0.0014141424092021537,0.18094515493117888,0.06420031987973183,74.22594142259415,74.22594142259415,74.22594142259415,74.22594142259415
825,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.18841878216480268,standardize,sgd,50,1e-08,relu,838,funnel,3,0.028763422735332878,0.30034374357351457,0.026347305802038787,78.91213389121339,78.91213389121339,78.91213389121339,78.91213389121339
826,256,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.032197088484124725,standardize,sgd,50,1e-08,relu,236,funnel,True,0.03435447198788095,0.20649050402813937,0.0017301678650139085,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
827,39,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7121505998520163,standardize,sgd,50,1e-08,relu,169,funnel,3,0.0001614344721959006,0.5098694451301666,0.054494164726033203,66.19246861924685,66.19246861924685,66.19246861924685,66.19246861924685
828,35,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.005825094591977553,standardize,sgd,50,1e-08,relu,341,funnel,True,0.0027182371291792837,0.9446388450014015,0.06037490331815936,73.05439330543933,73.05439330543933,73.05439330543933,73.05439330543933
829,477,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.771825586259637,standardize,sgd,50,1e-08,relu,932,funnel,True,0.0013308495120138361,0.3502265702280095,0.04914982577276557,65.18828451882845,65.18828451882845,65.18828451882845,65.18828451882845
830,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8973478351231601,standardize,sgd,50,1e-08,relu,773,funnel,True,0.0019443265935068803,0.5277389124888466,0.024702864681430577,73.47280334728033,73.47280334728033,73.47280334728033,73.47280334728033
831,64,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0005357532658690767,standardize,sgd,50,1e-08,relu,166,funnel,3,0.02144945146888194,0.7272234851453832,0.09649510553951975,69.2050209205021,69.2050209205021,69.2050209205021,69.2050209205021
832,25,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6396159466643156,standardize,sgd,50,1e-08,relu,69,funnel,2,0.00011403696385549614,0.3110195206741196,0.04562687619299049,73.80753138075313,73.80753138075313,73.80753138075313,73.80753138075313
833,27,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.612828795159946,standardize,sgd,50,1e-08,relu,65,funnel,2,0.0002722146594661511,0.19651089856108903,0.06450585098412819,75.23012552301255,75.23012552301255,75.23012552301255,75.23012552301255
834,155,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.45943118536817973,standardize,sgd,50,1e-08,relu,461,funnel,2,0.006631572051856915,0.6388024843193066,0.04533996921307258,75.81589958158996,75.81589958158996,75.81589958158996,75.81589958158996
835,216,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.86674156929713,standardize,sgd,50,1e-08,relu,855,funnel,2,0.0011993878369071461,0.21311016991520887,0.06221028824718564,73.30543933054393,73.30543933054393,73.30543933054393,73.30543933054393
836,24,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.35677721750081914,standardize,sgd,50,1e-08,relu,196,funnel,4,0.0016726873354348149,0.41196588577317267,0.05066920640628764,75.56485355648536,75.56485355648536,75.56485355648536,75.56485355648536
837,31,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6476050324594823,standardize,sgd,50,1e-08,relu,617,funnel,True,0.0037334489492045846,0.5451923445761495,0.02356298802988799,73.22175732217573,73.22175732217573,73.22175732217573,73.22175732217573
838,25,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8177775665459356,standardize,sgd,50,1e-08,relu,239,funnel,True,0.0012091477814142053,0.39629298707994626,0.02142108992511344,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
839,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.442113005246098,standardize,sgd,50,1e-08,relu,123,funnel,3,0.0035201418675424316,0.41398863015182946,0.01984132043453063,75.98326359832636,75.98326359832636,75.98326359832636,75.98326359832636
840,184,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9628177589295014,standardize,sgd,50,1e-08,relu,391,funnel,4,0.00013449066076564925,0.49626136623761186,0.05774568201224504,70.5439330543933,70.5439330543933,70.5439330543933,70.5439330543933
841,62,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8273879884810169,standardize,sgd,50,1e-08,relu,131,funnel,2,0.001099110547251396,0.15618213757588345,0.09150807703439083,74.47698744769873,74.47698744769873,74.47698744769873,74.47698744769873
842,18,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8734567134054094,standardize,sgd,50,1e-08,relu,175,funnel,4,0.0004951998880906239,0.7977544046013971,0.015159910326619785,76.15062761506276,76.15062761506276,76.15062761506276,76.15062761506276
843,78,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9015820195541058,standardize,sgd,50,1e-08,relu,126,funnel,2,0.0022428283783924585,0.14476896714355214,0.02607128916947055,73.80753138075313,73.80753138075313,73.80753138075313,73.80753138075313
844,67,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.21558051267057132,standardize,sgd,50,1e-08,relu,391,funnel,True,0.002668719448998018,0.25788716661544364,0.03487052612985978,72.38493723849372,72.38493723849372,72.38493723849372,72.38493723849372
845,212,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.059479986108802674,standardize,sgd,50,1e-08,relu,69,funnel,True,0.000470148760245251,0.7976086975706255,0.07103222881626489,67.28033472803348,67.28033472803348,67.28033472803348,67.28033472803348
846,346,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8994689436850818,standardize,sgd,50,1e-08,relu,800,funnel,4,0.000612212414831786,0.3982004220627103,0.0009501602623894169,71.88284518828452,71.88284518828452,71.88284518828452,71.88284518828452
847,103,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.44873360762886993,standardize,sgd,50,1e-08,relu,178,funnel,4,0.02026417500279864,0.8870914667412246,0.08021511397337262,76.40167364016736,76.40167364016736,76.40167364016736,76.40167364016736
848,68,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5873181686551205,standardize,sgd,50,1e-08,relu,904,funnel,True,0.012901751448600975,0.12779025935639432,0.0692006858089058,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
849,124,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8030493324567602,standardize,sgd,50,1e-08,relu,94,funnel,True,0.00037395820915152615,0.12592486500103542,0.08023090815435839,63.76569037656904,63.76569037656904,63.76569037656904,63.76569037656904
850,123,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4761750072336912,standardize,sgd,50,1e-08,relu,979,funnel,True,0.010505590853799384,0.6130374011439844,0.09912823578564782,72.46861924686192,72.46861924686192,72.46861924686192,72.46861924686192
851,43,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3369192266025053,standardize,sgd,50,1e-08,relu,951,funnel,2,0.012235583185254488,0.34074540835634454,0.0724440027207417,75.48117154811716,75.48117154811716,75.48117154811716,75.48117154811716
852,422,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8528130013592717,standardize,sgd,50,1e-08,relu,65,funnel,3,0.03754324664711668,0.3969607545677229,0.06694108307636056,74.05857740585773,74.05857740585773,74.05857740585773,74.05857740585773
853,71,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5435422925081297,standardize,sgd,50,1e-08,relu,173,funnel,4,0.03134938311623776,0.2769791088340283,0.06577023317039464,74.89539748953975,74.89539748953975,74.89539748953975,74.89539748953975
854,195,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1503281110903708,standardize,sgd,50,1e-08,relu,221,funnel,True,0.010840873461248466,0.8620962978530208,0.046686000586450616,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
855,80,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4449963757515165,standardize,sgd,50,1e-08,relu,376,funnel,4,0.05233373637197388,0.45532460622177046,0.09443128191331729,68.53556485355648,68.53556485355648,68.53556485355648,68.53556485355648
856,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.23697119867437388,standardize,sgd,50,1e-08,relu,659,funnel,True,0.010226755420996433,0.16508883311096856,0.09376294851764405,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
857,190,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3322955945896471,standardize,sgd,50,1e-08,relu,907,funnel,2,0.0032056156821663705,0.3950217301248306,0.03170434075922131,75.64853556485356,75.64853556485356,75.64853556485356,75.64853556485356
858,334,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.13329024640260267,standardize,sgd,50,1e-08,relu,105,funnel,4,0.0013054565198543726,0.2075938640224685,0.018916481947854266,28.451882845188287,28.451882845188287,28.451882845188287,28.451882845188287
859,287,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.632876266117468,standardize,sgd,50,1e-08,relu,551,funnel,True,0.05946226251151875,0.7386184283947992,0.040903944597232116,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
860,166,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5460007577844835,standardize,sgd,50,1e-08,relu,982,funnel,True,0.09018215072137248,0.23552829805439962,0.04491211151095989,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
861,484,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3774068929434119,standardize,sgd,50,1e-08,relu,1010,funnel,True,0.00833840837317613,0.5214714580455588,0.015970000134620632,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
862,294,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.13037113543108503,standardize,sgd,50,1e-08,relu,115,funnel,True,0.021472971014812638,0.519458349513764,0.006166719924463825,72.80334728033473,72.80334728033473,72.80334728033473,72.80334728033473
863,231,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.06784233698759268,standardize,sgd,50,1e-08,relu,158,funnel,3,0.011135212915405304,0.40883026551213664,0.06467401706714584,74.56066945606695,74.56066945606695,74.56066945606695,74.56066945606695
864,361,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.10630375300508355,standardize,sgd,50,1e-08,relu,244,funnel,2,0.0031217920657108287,0.12834866712653722,0.05209134304800419,73.13807531380753,73.13807531380753,73.13807531380753,73.13807531380753
865,132,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.22541357248724703,standardize,sgd,50,1e-08,relu,124,funnel,True,0.017213420863759533,0.6013372267769711,0.09491021360927225,72.46861924686192,72.46861924686192,72.46861924686192,72.46861924686192
866,179,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6204050964998576,standardize,sgd,50,1e-08,relu,215,funnel,4,0.0006207194706671208,0.6306238579017042,0.03897259338186038,56.56903765690377,56.56903765690377,56.56903765690377,56.56903765690377
867,108,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9503424302821183,standardize,sgd,50,1e-08,relu,167,funnel,3,0.001766527842443287,0.5268791259759693,0.020749520206628836,77.48953974895397,77.48953974895397,77.48953974895397,77.48953974895397
868,138,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9716717604997971,standardize,sgd,50,1e-08,relu,140,funnel,3,0.0006114420428510299,0.23834196347145634,0.014103143881399957,74.72803347280335,74.72803347280335,74.72803347280335,74.72803347280335
869,148,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.950255086891871,standardize,sgd,50,1e-08,relu,480,funnel,True,0.0007296865458137066,0.1018104441750443,0.014682959055860723,65.43933054393305,65.43933054393305,65.43933054393305,65.43933054393305
870,261,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8724213689675433,standardize,sgd,50,1e-08,relu,173,funnel,4,0.0038462703822993963,0.2824070492961596,0.0450715898814538,74.14225941422595,74.14225941422595,74.14225941422595,74.14225941422595
871,243,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7017163151346056,standardize,sgd,50,1e-08,relu,159,funnel,2,0.0005285770494942979,0.6958278655903619,0.09846446883666134,69.53974895397491,69.53974895397491,69.53974895397491,69.53974895397491
872,50,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.30091482346303133,standardize,sgd,50,1e-08,relu,724,funnel,4,0.0039104086444899456,0.1151163929543781,0.08146443595669735,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
873,74,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.13950933723083103,standardize,sgd,50,1e-08,relu,196,funnel,4,0.0001816918598365204,0.1057578045626962,0.035849575916711764,73.80753138075313,73.80753138075313,73.80753138075313,73.80753138075313
874,192,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5235023555021298,standardize,sgd,50,1e-08,relu,182,funnel,3,0.004617628343116336,0.33149955787417074,0.06106521985939525,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
875,183,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7006513628564561,standardize,sgd,50,1e-08,relu,132,funnel,4,0.0009940230849940323,0.3413346799425827,0.09214379842937341,72.13389121338912,72.13389121338912,72.13389121338912,72.13389121338912
876,79,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.715720233072753,standardize,sgd,50,1e-08,relu,1000,funnel,True,0.011020392423907626,0.6289481086287046,0.00681013078288884,72.80334728033473,72.80334728033473,72.80334728033473,72.80334728033473
877,20,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.33494299411687645,standardize,sgd,50,1e-08,relu,177,funnel,3,0.0024628515353027377,0.10907238390923765,0.006574267492947182,74.39330543933055,74.39330543933055,74.39330543933055,74.39330543933055
878,99,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.16335436356818256,standardize,sgd,50,1e-08,relu,1001,funnel,True,0.008625679741375769,0.13782132030078012,0.004963905343319721,72.55230125523012,72.55230125523012,72.55230125523012,72.55230125523012
879,196,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.85655918946167,standardize,sgd,50,1e-08,relu,352,funnel,True,0.0005032350914289751,0.6757713655649024,0.0015939797535877182,67.11297071129707,67.11297071129707,67.11297071129707,67.11297071129707
880,128,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5789746008347765,standardize,sgd,50,1e-08,relu,163,funnel,4,0.010322639795368294,0.13120394466970114,0.04273540352720101,75.73221757322176,75.73221757322176,75.73221757322176,75.73221757322176
881,66,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5683114733695185,standardize,sgd,50,1e-08,relu,469,funnel,4,0.005409292806641444,0.18551177301309907,0.0245618990467356,71.2970711297071,71.2970711297071,71.2970711297071,71.2970711297071
882,60,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9765080672103134,standardize,sgd,50,1e-08,relu,479,funnel,True,0.05453283026737128,0.3758390115220188,0.09557611660375924,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
883,65,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4885609898018295,standardize,sgd,50,1e-08,relu,128,funnel,2,0.0011290303086263819,0.3234150759018086,0.06836685261311046,74.56066945606695,74.56066945606695,74.56066945606695,74.56066945606695
884,48,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.41063325043514554,standardize,sgd,50,1e-08,relu,111,funnel,3,0.02170432590550778,0.1068884469125329,0.035681552013897916,74.22594142259415,74.22594142259415,74.22594142259415,74.22594142259415
885,41,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.36855192685336513,standardize,sgd,50,1e-08,relu,381,funnel,4,0.003355936460909683,0.33225340873817666,0.08408068042531128,73.47280334728033,73.47280334728033,73.47280334728033,73.47280334728033
886,71,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9734520364605261,standardize,sgd,50,1e-08,relu,360,funnel,2,0.011860242909987075,0.16365400369396335,0.005330349610746555,75.14644351464436,75.14644351464436,75.14644351464436,75.14644351464436
887,30,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6221087710398319,standardize,sgd,50,1e-08,relu,215,funnel,4,0.021873960541613266,0.18681114899442386,0.027653660871758242,76.40167364016736,76.40167364016736,76.40167364016736,76.40167364016736
888,197,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.720655580785411,standardize,sgd,50,1e-08,relu,529,funnel,True,0.00018466079129683563,0.13882255797035517,0.032753989837561115,62.34309623430963,62.34309623430963,62.34309623430963,62.34309623430963
889,398,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.39130937854767944,standardize,sgd,50,1e-08,relu,201,funnel,True,0.0007120215698937775,0.61292904687502,0.009555020897590532,65.18828451882845,65.18828451882845,65.18828451882845,65.18828451882845
890,507,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.123214537966023,standardize,sgd,50,1e-08,relu,89,funnel,2,0.02774563895543104,0.2847870370460261,0.0490436444107846,74.47698744769873,74.47698744769873,74.47698744769873,74.47698744769873
891,305,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6459241022451213,standardize,sgd,50,1e-08,relu,193,funnel,2,0.0006950566850000972,0.10774791510827594,0.08467631391179255,66.52719665271967,66.52719665271967,66.52719665271967,66.52719665271967
892,495,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4153194490946318,standardize,sgd,50,1e-08,relu,832,funnel,2,0.0015025181473106936,0.6684264028150589,0.09903603218730733,72.71966527196653,72.71966527196653,72.71966527196653,72.71966527196653
893,161,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8138730615618255,standardize,sgd,50,1e-08,relu,671,funnel,2,0.00028336081183962463,0.9270003529906802,0.09263460285016874,75.06276150627616,75.06276150627616,75.06276150627616,75.06276150627616
894,50,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.870821335790198,standardize,sgd,50,1e-08,relu,110,funnel,True,0.05265058377846685,0.11657441058448292,0.08000057621865433,72.71966527196653,72.71966527196653,72.71966527196653,72.71966527196653
895,44,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5010466660824857,standardize,sgd,50,1e-08,relu,318,funnel,2,0.020610249054182777,0.5106069314520113,0.09892410903392138,73.55648535564853,73.55648535564853,73.55648535564853,73.55648535564853
